has_null,gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sincere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,like,guess_prob_liked,met,match
1,female,27.0,30.0,European/Caucasian-American,Latino/HispanicAmerican,3.0,9.0,18.6,20.93,23.26,23.26,2.33,11.63,6.0,8.0,8.0,8.0,4.0,6.0,15.38,19.23,19.23,19.23,13.46,13.46,6.0,10.0,9.0,8.0,10.0,9.0,0.17,8.0,,9.0,9.0,0.0,0
1,female,27.0,31.0,European/Caucasian-American,European/Caucasian-American,3.0,9.0,17.78,17.78,17.78,17.78,13.33,15.56,7.0,8.0,8.0,8.0,6.0,7.0,15.38,19.23,19.23,19.23,13.46,13.46,5.0,6.0,7.0,4.0,6.0,4.0,0.29,8.0,,5.0,7.0,0.0,0
1,female,27.0,29.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,3.0,9.0,14.0,20.0,18.0,16.0,14.0,18.0,6.0,7.0,7.0,7.0,7.0,,15.38,19.23,19.23,19.23,13.46,13.46,6.0,9.0,10.0,9.0,8.0,7.0,-0.5,8.0,,7.0,7.0,0.0,1
1,female,25.0,23.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,17.02,21.28,17.02,21.28,14.89,8.51,7.0,8.0,8.0,7.0,9.0,5.0,17.65,17.65,17.65,15.69,15.69,15.69,5.0,8.0,7.0,9.0,8.0,5.0,0.0,6.0,,6.0,5.0,1.0,1
1,female,25.0,26.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,1.0,6.0,14.89,19.15,21.28,19.15,14.89,10.64,5.0,8.0,5.0,3.0,3.0,3.0,17.65,17.65,17.65,15.69,15.69,15.69,5.0,6.0,7.0,6.0,7.0,5.0,-0.38,6.0,,6.0,5.0,0.0,0
1,female,25.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,7.5,17.5,20.0,22.5,12.5,20.0,7.0,6.0,9.0,7.0,7.0,6.0,17.65,17.65,17.65,15.69,15.69,15.69,2.0,3.0,5.0,5.0,,,0.3,6.0,,7.0,7.0,0.0,0
1,female,25.0,26.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,21.28,17.02,21.28,12.77,6.38,21.28,4.0,7.0,8.0,5.0,4.0,6.0,17.65,17.65,17.65,15.69,15.69,15.69,6.0,8.0,7.0,6.0,7.0,9.0,0.52,6.0,,8.0,8.0,1.0,0
1,female,25.0,24.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,20.51,5.13,23.08,12.82,17.95,20.51,2.0,5.0,4.0,3.0,6.0,2.0,17.65,17.65,17.65,15.69,15.69,15.69,2.0,3.0,3.0,2.0,,,0.14,6.0,,2.0,1.0,0.0,0
1,female,25.0,26.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,16.28,16.28,18.6,16.28,16.28,16.28,8.0,7.0,7.0,5.0,5.0,7.0,17.65,17.65,17.65,15.69,15.69,15.69,6.0,7.0,7.0,7.0,7.0,8.0,0.2,6.0,,7.0,8.0,1.0,1
1,female,25.0,25.0,Asian/PacificIslander/Asian-American,Other,1.0,6.0,16.67,16.67,16.67,16.67,14.81,18.52,10.0,10.0,10.0,9.0,9.0,10.0,17.65,17.65,17.65,15.69,15.69,15.69,4.0,4.0,3.0,3.0,3.0,,-0.34,6.0,,2.0,5.0,0.0,0
1,female,25.0,27.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,1.0,6.0,15.56,17.78,17.78,17.78,17.78,13.33,6.0,5.0,5.0,4.0,3.0,3.0,17.65,17.65,17.65,15.69,15.69,15.69,3.0,6.0,4.0,3.0,3.0,,0.15,6.0,,3.0,3.0,0.0,0
1,female,25.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,9.52,19.05,23.81,19.05,4.76,23.81,7.0,6.0,5.0,3.0,4.0,5.0,17.65,17.65,17.65,15.69,15.69,15.69,2.0,6.0,4.0,2.0,1.0,2.0,0.5,6.0,,2.0,2.0,0.0,0
1,female,25.0,28.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,17.39,17.39,19.57,19.57,10.87,15.22,7.0,8.0,6.0,2.0,8.0,2.0,17.65,17.65,17.65,15.69,15.69,15.69,2.0,7.0,7.0,5.0,,,-0.15,6.0,,3.0,1.0,0.0,0
1,female,25.0,32.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,17.24,17.24,17.24,17.24,13.79,17.24,7.0,8.0,5.0,5.0,5.0,5.0,17.65,17.65,17.65,15.69,15.69,15.69,2.0,5.0,3.0,2.0,,,0.0,6.0,,1.0,3.0,0.0,0
1,female,25.0,28.0,Asian/PacificIslander/Asian-American,Latino/HispanicAmerican,1.0,6.0,14.71,14.71,14.71,14.71,20.59,20.59,6.0,5.0,5.0,3.0,2.0,3.0,17.65,17.65,17.65,15.69,15.69,15.69,3.0,4.0,4.0,4.0,5.0,2.0,0.09,6.0,,2.0,3.0,0.0,0
1,female,25.0,23.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,25.64,17.95,15.38,20.51,10.26,10.26,5.0,8.0,7.0,4.0,6.0,5.0,17.65,17.65,17.65,15.69,15.69,15.69,5.0,4.0,5.0,5.0,5.0,3.0,-0.2,6.0,,3.0,5.0,0.0,0
1,female,25.0,26.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,20.0,16.0,18.0,16.0,16.0,14.0,5.0,7.0,7.0,6.0,5.0,3.0,17.65,17.65,17.65,15.69,15.69,15.69,5.0,5.0,4.0,2.0,3.0,3.0,-0.1,6.0,,3.0,5.0,0.0,0
1,female,25.0,24.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,1.0,6.0,13.51,18.92,21.62,13.51,13.51,18.92,6.0,7.0,6.0,4.0,5.0,6.0,17.65,17.65,17.65,15.69,15.69,15.69,2.0,5.0,3.0,2.0,,,0.52,6.0,,1.0,3.0,0.0,0
1,female,25.0,28.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,21.43,16.67,21.43,16.67,11.9,11.9,6.0,7.0,8.0,2.0,1.0,1.0,17.65,17.65,17.65,15.69,15.69,15.69,3.0,3.0,5.0,3.0,6.0,,-0.4,6.0,,3.0,5.0,0.0,0
1,female,25.0,42.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,23.81,23.81,23.81,23.81,2.38,2.38,8.0,7.0,8.0,5.0,5.0,6.0,17.65,17.65,17.65,15.69,15.69,15.69,2.0,3.0,3.0,3.0,3.0,,0.57,6.0,,3.0,5.0,0.0,0
1,female,25.0,30.0,Asian/PacificIslander/Asian-American,Latino/HispanicAmerican,1.0,6.0,18.6,20.93,23.26,23.26,2.33,11.63,8.0,6.0,7.0,6.0,6.0,3.0,17.65,17.65,17.65,15.69,15.69,15.69,3.0,6.0,7.0,8.0,,3.0,0.47,6.0,,4.0,2.0,0.0,0
1,female,25.0,31.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,1.0,6.0,17.78,17.78,17.78,17.78,13.33,15.56,6.0,6.0,6.0,5.0,5.0,4.0,17.65,17.65,17.65,15.69,15.69,15.69,3.0,5.0,4.0,3.0,3.0,,0.32,6.0,,3.0,2.0,0.0,0
1,female,25.0,29.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,1.0,6.0,14.0,20.0,18.0,16.0,14.0,18.0,7.0,8.0,7.0,7.0,7.0,,17.65,17.65,17.65,15.69,15.69,15.69,2.0,8.0,7.0,3.0,,9.0,0.07,6.0,,4.0,6.0,0.0,0
1,female,24.0,23.0,Other,European/Caucasian-American,2.0,1.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,8.0,9.0,6.0,8.0,5.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,4.0,-0.04,3.0,,4.0,5.0,0.0,0
1,female,24.0,26.0,Other,Asian/PacificIslander/Asian-American,2.0,1.0,14.89,19.15,21.28,19.15,14.89,10.64,7.0,9.0,9.0,6.0,7.0,4.0,14.0,18.0,20.0,18.0,16.0,14.0,8.0,8.0,8.0,8.0,8.0,1.0,0.32,3.0,,4.0,6.0,0.0,0
1,female,24.0,27.0,Other,European/Caucasian-American,2.0,1.0,7.5,17.5,20.0,22.5,12.5,20.0,6.0,8.0,8.0,6.0,6.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,6.0,7.0,7.0,7.0,4.0,0.66,3.0,,4.0,5.0,0.0,0
1,female,24.0,26.0,Other,European/Caucasian-American,2.0,1.0,21.28,17.02,21.28,12.77,6.38,21.28,7.0,7.0,9.0,7.0,7.0,7.0,14.0,18.0,20.0,18.0,16.0,14.0,8.0,9.0,9.0,7.0,9.0,4.0,0.35,3.0,,7.0,5.0,0.0,1
1,female,24.0,24.0,Other,European/Caucasian-American,2.0,1.0,20.51,5.13,23.08,12.82,17.95,20.51,3.0,3.0,4.0,4.0,4.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,8.0,7.0,6.0,8.0,3.0,0.43,3.0,,4.0,5.0,0.0,0
1,female,24.0,26.0,Other,European/Caucasian-American,2.0,1.0,16.28,16.28,18.6,16.28,16.28,16.28,6.0,8.0,6.0,5.0,5.0,6.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,8.0,6.0,7.0,4.0,0.6,3.0,,4.0,9.0,0.0,0
1,female,24.0,25.0,Other,Other,2.0,1.0,16.67,16.67,16.67,16.67,14.81,18.52,8.0,8.0,7.0,8.0,9.0,10.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,5.0,0.1,3.0,,4.0,5.0,0.0,0
1,female,24.0,27.0,Other,Asian/PacificIslander/Asian-American,2.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,7.0,6.0,7.0,6.0,6.0,5.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,4.0,0.12,3.0,,4.0,5.0,0.0,0
1,female,24.0,27.0,Other,European/Caucasian-American,2.0,1.0,9.52,19.05,23.81,19.05,4.76,23.81,8.0,4.0,7.0,6.0,7.0,5.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,4.0,0.59,3.0,,4.0,5.0,0.0,0
1,female,24.0,28.0,Other,European/Caucasian-American,2.0,1.0,17.39,17.39,19.57,19.57,10.87,15.22,8.0,6.0,7.0,4.0,8.0,5.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,5.0,0.34,3.0,,5.0,5.0,,0
1,female,24.0,32.0,Other,European/Caucasian-American,2.0,1.0,17.24,17.24,17.24,17.24,13.79,17.24,5.0,8.0,8.0,10.0,5.0,7.0,14.0,18.0,20.0,18.0,16.0,14.0,8.0,8.0,8.0,7.0,7.0,4.0,0.23,3.0,,5.0,5.0,0.0,0
1,female,24.0,28.0,Other,Latino/HispanicAmerican,2.0,1.0,14.71,14.71,14.71,14.71,20.59,20.59,6.0,6.0,6.0,5.0,6.0,8.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,4.0,0.11,3.0,,4.0,5.0,0.0,0
1,female,24.0,23.0,Other,European/Caucasian-American,2.0,1.0,25.64,17.95,15.38,20.51,10.26,10.26,8.0,8.0,8.0,8.0,7.0,7.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,8.0,8.0,8.0,8.0,2.0,-0.02,3.0,,6.0,5.0,0.0,0
1,female,24.0,26.0,Other,European/Caucasian-American,2.0,1.0,20.0,16.0,18.0,16.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,3.0,0.46,3.0,,5.0,4.0,0.0,0
1,female,24.0,24.0,Other,Asian/PacificIslander/Asian-American,2.0,1.0,13.51,18.92,21.62,13.51,13.51,18.92,5.0,6.0,6.0,6.0,7.0,5.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,4.0,0.63,3.0,,5.0,5.0,0.0,0
1,female,24.0,28.0,Other,European/Caucasian-American,2.0,1.0,21.43,16.67,21.43,16.67,11.9,11.9,4.0,8.0,8.0,5.0,4.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,4.0,0.04,3.0,,4.0,5.0,0.0,0
1,female,24.0,42.0,Other,European/Caucasian-American,2.0,1.0,23.81,23.81,23.81,23.81,2.38,2.38,7.0,6.0,7.0,6.0,5.0,5.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,6.0,7.0,3.0,0.35,3.0,,4.0,5.0,0.0,0
1,female,24.0,30.0,Other,Latino/HispanicAmerican,2.0,1.0,18.6,20.93,23.26,23.26,2.33,11.63,9.0,5.0,6.0,6.0,6.0,9.0,14.0,18.0,20.0,18.0,16.0,14.0,10.0,10.0,10.0,10.0,10.0,10.0,0.43,3.0,,10.0,1.0,1.0,1
1,female,24.0,31.0,Other,European/Caucasian-American,2.0,1.0,17.78,17.78,17.78,17.78,13.33,15.56,10.0,10.0,9.0,10.0,8.0,8.0,14.0,18.0,20.0,18.0,16.0,14.0,10.0,10.0,10.0,10.0,10.0,10.0,0.13,3.0,,10.0,1.0,1.0,1
1,female,24.0,29.0,Other,Asian/PacificIslander/Asian-American,2.0,1.0,14.0,20.0,18.0,16.0,14.0,18.0,8.0,8.0,8.0,8.0,8.0,,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,7.0,0.18,3.0,,5.0,4.0,0.0,0
1,female,23.0,23.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,17.02,21.28,17.02,21.28,14.89,8.51,6.0,7.0,7.0,6.0,7.0,4.0,15.38,19.23,17.31,19.23,9.62,19.23,4.0,5.0,5.0,5.0,5.0,5.0,0.07,6.0,,4.0,4.0,0.0,0
1,female,23.0,26.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,8.0,5.0,14.89,19.15,21.28,19.15,14.89,10.64,3.0,7.0,5.0,6.0,5.0,4.0,15.38,19.23,17.31,19.23,9.62,19.23,4.0,5.0,5.0,6.0,6.0,5.0,-0.36,6.0,,6.0,4.0,0.0,0
1,female,23.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,7.5,17.5,20.0,22.5,12.5,20.0,8.0,8.0,8.0,8.0,8.0,7.0,15.38,19.23,17.31,19.23,9.62,19.23,3.0,4.0,5.0,6.0,6.0,7.0,-0.22,6.0,,5.0,4.0,0.0,0
1,female,23.0,26.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,21.28,17.02,21.28,12.77,6.38,21.28,3.0,7.0,6.0,3.0,5.0,3.0,15.38,19.23,17.31,19.23,9.62,19.23,6.0,5.0,7.0,5.0,5.0,6.0,0.13,6.0,,4.0,3.0,0.0,0
1,female,23.0,24.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,20.51,5.13,23.08,12.82,17.95,20.51,3.0,7.0,5.0,3.0,4.0,2.0,15.38,19.23,17.31,19.23,9.62,19.23,5.0,4.0,5.0,5.0,4.0,5.0,0.15,6.0,,4.0,4.0,0.0,0
1,female,23.0,26.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,16.28,16.28,18.6,16.28,16.28,16.28,3.0,6.0,5.0,5.0,5.0,3.0,15.38,19.23,17.31,19.23,9.62,19.23,5.0,4.0,5.0,4.0,4.0,4.0,-0.12,6.0,,4.0,4.0,0.0,0
1,female,23.0,25.0,Asian/PacificIslander/Asian-American,Other,8.0,5.0,16.67,16.67,16.67,16.67,14.81,18.52,8.0,8.0,8.0,9.0,8.0,8.0,15.38,19.23,17.31,19.23,9.62,19.23,3.0,2.0,8.0,4.0,5.0,4.0,-0.24,6.0,,2.0,2.0,0.0,0
1,female,23.0,27.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,8.0,5.0,15.56,17.78,17.78,17.78,17.78,13.33,3.0,5.0,6.0,3.0,7.0,3.0,15.38,19.23,17.31,19.23,9.62,19.23,3.0,5.0,6.0,4.0,5.0,5.0,0.05,6.0,,3.0,3.0,0.0,0
1,female,23.0,27.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,9.52,19.05,23.81,19.05,4.76,23.81,4.0,7.0,8.0,5.0,6.0,2.0,15.38,19.23,17.31,19.23,9.62,19.23,2.0,3.0,4.0,2.0,3.0,2.0,0.0,6.0,,2.0,2.0,0.0,0
1,female,23.0,28.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,17.39,17.39,19.57,19.57,10.87,15.22,6.0,8.0,8.0,3.0,4.0,5.0,15.38,19.23,17.31,19.23,9.62,19.23,4.0,4.0,4.0,4.0,4.0,5.0,-0.45,6.0,,4.0,3.0,0.0,0
1,female,23.0,32.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,17.24,17.24,17.24,17.24,13.79,17.24,5.0,6.0,6.0,5.0,6.0,5.0,15.38,19.23,17.31,19.23,9.62,19.23,4.0,5.0,5.0,4.0,3.0,3.0,-0.46,6.0,,4.0,4.0,0.0,0
1,female,23.0,28.0,Asian/PacificIslander/Asian-American,Latino/HispanicAmerican,8.0,5.0,14.71,14.71,14.71,14.71,20.59,20.59,4.0,5.0,6.0,2.0,3.0,4.0,15.38,19.23,17.31,19.23,9.62,19.23,4.0,6.0,7.0,7.0,6.0,6.0,0.11,6.0,,5.0,4.0,0.0,0
1,female,23.0,23.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,25.64,17.95,15.38,20.51,10.26,10.26,3.0,7.0,6.0,3.0,6.0,3.0,15.38,19.23,17.31,19.23,9.62,19.23,8.0,7.0,7.0,6.0,6.0,6.0,-0.07,6.0,,6.0,4.0,0.0,0
1,female,23.0,26.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,20.0,16.0,18.0,16.0,16.0,14.0,3.0,3.0,5.0,4.0,4.0,2.0,15.38,19.23,17.31,19.23,9.62,19.23,5.0,5.0,5.0,5.0,5.0,5.0,-0.2,6.0,,6.0,4.0,1.0,0
1,female,23.0,24.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,8.0,5.0,13.51,18.92,21.62,13.51,13.51,18.92,6.0,9.0,7.0,3.0,8.0,4.0,15.38,19.23,17.31,19.23,9.62,19.23,8.0,8.0,8.0,8.0,8.0,5.0,0.02,6.0,,6.0,6.0,0.0,0
1,female,23.0,28.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,21.43,16.67,21.43,16.67,11.9,11.9,3.0,4.0,5.0,2.0,2.0,2.0,15.38,19.23,17.31,19.23,9.62,19.23,6.0,6.0,8.0,6.0,6.0,5.0,-0.43,6.0,,6.0,4.0,0.0,0
1,female,23.0,42.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,23.81,23.81,23.81,23.81,2.38,2.38,9.0,8.0,8.0,7.0,5.0,6.0,15.38,19.23,17.31,19.23,9.62,19.23,5.0,5.0,5.0,5.0,5.0,6.0,0.4,6.0,,5.0,6.0,0.0,0
1,female,23.0,30.0,Asian/PacificIslander/Asian-American,Latino/HispanicAmerican,8.0,5.0,18.6,20.93,23.26,23.26,2.33,11.63,3.0,6.0,5.0,1.0,7.0,5.0,15.38,19.23,17.31,19.23,9.62,19.23,5.0,5.0,5.0,4.0,4.0,5.0,0.04,6.0,,5.0,4.0,0.0,0
1,female,23.0,31.0,Asian/PacificIslander/Asian-American,European/Caucasian-American,8.0,5.0,17.78,17.78,17.78,17.78,13.33,15.56,3.0,6.0,5.0,4.0,4.0,2.0,15.38,19.23,17.31,19.23,9.62,19.23,4.0,4.0,4.0,4.0,4.0,2.0,0.03,6.0,,2.0,1.0,0.0,0
1,female,23.0,29.0,Asian/PacificIslander/Asian-American,Asian/PacificIslander/Asian-American,8.0,5.0,14.0,20.0,18.0,16.0,14.0,18.0,6.0,8.0,8.0,8.0,8.0,,15.38,19.23,17.31,19.23,9.62,19.23,4.0,6.0,6.0,7.0,6.0,5.0,0.44,6.0,,5.0,5.0,0.0,0
1,female,30.0,23.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,17.02,21.28,17.02,21.28,14.89,8.51,8.0,6.0,7.0,6.0,7.0,6.0,17.5,17.5,20.0,12.5,20.0,12.5,2.0,10.0,10.0,5.0,6.0,5.0,0.46,4.0,,7.0,8.0,0.0,0
1,female,30.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,1.0,14.89,19.15,21.28,19.15,14.89,10.64,5.0,6.0,6.0,5.0,6.0,6.0,17.5,17.5,20.0,12.5,20.0,12.5,6.0,6.0,8.0,6.0,8.0,5.0,0.49,4.0,,8.0,8.0,0.0,1
1,female,30.0,27.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,7.5,17.5,20.0,22.5,12.5,20.0,8.0,7.0,7.0,6.0,7.0,5.0,17.5,17.5,20.0,12.5,20.0,12.5,1.0,6.0,6.0,6.0,7.0,2.0,0.31,4.0,,3.0,7.0,0.0,0
1,female,30.0,26.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,21.28,17.02,21.28,12.77,6.38,21.28,9.0,6.0,7.0,5.0,6.0,7.0,17.5,17.5,20.0,12.5,20.0,12.5,9.0,9.0,9.0,8.0,9.0,8.0,0.18,4.0,,6.0,6.0,0.0,1
1,female,30.0,24.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,20.51,5.13,23.08,12.82,17.95,20.51,4.0,4.0,6.0,6.0,6.0,5.0,17.5,17.5,20.0,12.5,20.0,12.5,4.0,9.0,9.0,4.0,9.0,4.0,0.42,4.0,,6.0,8.0,0.0,0
1,female,30.0,26.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,16.28,16.28,18.6,16.28,16.28,16.28,6.0,6.0,6.0,6.0,5.0,5.0,17.5,17.5,20.0,12.5,20.0,12.5,9.0,10.0,10.0,10.0,9.0,10.0,0.6,4.0,,9.0,9.0,0.0,1
1,female,30.0,25.0,European/Caucasian-American,Other,2.0,1.0,16.67,16.67,16.67,16.67,14.81,18.52,8.0,6.0,7.0,6.0,7.0,2.0,17.5,17.5,20.0,12.5,20.0,12.5,2.0,10.0,8.0,10.0,8.0,7.0,0.23,4.0,,8.0,9.0,0.0,0
1,female,30.0,27.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,1.0,15.56,17.78,17.78,17.78,17.78,13.33,8.0,6.0,7.0,7.0,8.0,3.0,17.5,17.5,20.0,12.5,20.0,12.5,5.0,10.0,9.0,6.0,9.0,2.0,0.29,4.0,,8.0,9.0,0.0,1
1,female,30.0,27.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,9.52,19.05,23.81,19.05,4.76,23.81,10.0,7.0,9.0,8.0,6.0,7.0,17.5,17.5,20.0,12.5,20.0,12.5,2.0,9.0,9.0,9.0,2.0,2.0,0.47,4.0,,3.0,,0.0,0
1,female,30.0,28.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,17.39,17.39,19.57,19.57,10.87,15.22,9.0,7.0,8.0,7.0,5.0,8.0,17.5,17.5,20.0,12.5,20.0,12.5,2.0,10.0,10.0,5.0,10.0,10.0,0.29,4.0,,9.0,8.0,0.0,0
1,female,30.0,32.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,17.24,17.24,17.24,17.24,13.79,17.24,8.0,5.0,5.0,5.0,5.0,5.0,17.5,17.5,20.0,12.5,20.0,12.5,3.0,10.0,10.0,4.0,10.0,2.0,0.38,4.0,,6.0,6.0,0.0,0
1,female,30.0,28.0,European/Caucasian-American,Latino/HispanicAmerican,2.0,1.0,14.71,14.71,14.71,14.71,20.59,20.59,5.0,6.0,8.0,5.0,5.0,5.0,17.5,17.5,20.0,12.5,20.0,12.5,7.0,10.0,8.0,6.0,7.0,2.0,0.08,4.0,,8.0,9.0,0.0,0
1,female,30.0,23.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,25.64,17.95,15.38,20.51,10.26,10.26,7.0,6.0,6.0,7.0,6.0,7.0,17.5,17.5,20.0,12.5,20.0,12.5,8.0,7.0,8.0,8.0,8.0,3.0,0.45,4.0,,8.0,6.0,0.0,1
1,female,30.0,26.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,20.0,16.0,18.0,16.0,16.0,14.0,8.0,8.0,8.0,8.0,8.0,8.0,17.5,17.5,20.0,12.5,20.0,12.5,4.0,10.0,10.0,6.0,8.0,4.0,0.65,4.0,,7.0,8.0,0.0,0
1,female,30.0,24.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,1.0,13.51,18.92,21.62,13.51,13.51,18.92,6.0,6.0,7.0,4.0,7.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,5.0,9.0,9.0,4.0,9.0,4.0,0.02,4.0,,6.0,8.0,0.0,0
1,female,30.0,28.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,21.43,16.67,21.43,16.67,11.9,11.9,5.0,3.0,6.0,4.0,4.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,2.0,2.0,10.0,6.0,10.0,2.0,0.13,4.0,,3.0,3.0,0.0,0
1,female,30.0,42.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,23.81,23.81,23.81,23.81,2.38,2.38,8.0,6.0,6.0,5.0,5.0,6.0,17.5,17.5,20.0,12.5,20.0,12.5,2.0,4.0,4.0,4.0,10.0,4.0,0.1,4.0,,2.0,8.0,0.0,0
1,female,30.0,30.0,European/Caucasian-American,Latino/HispanicAmerican,2.0,1.0,18.6,20.93,23.26,23.26,2.33,11.63,9.0,4.0,6.0,6.0,6.0,7.0,17.5,17.5,20.0,12.5,20.0,12.5,3.0,3.0,3.0,8.0,8.0,2.0,0.39,4.0,,3.0,7.0,0.0,0
1,female,30.0,31.0,European/Caucasian-American,European/Caucasian-American,2.0,1.0,17.78,17.78,17.78,17.78,13.33,15.56,6.0,5.0,6.0,6.0,6.0,6.0,17.5,17.5,20.0,12.5,20.0,12.5,2.0,9.0,7.0,2.0,7.0,2.0,0.37,4.0,,2.0,3.0,0.0,0
1,female,30.0,29.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,2.0,1.0,14.0,20.0,18.0,16.0,14.0,18.0,9.0,7.0,8.0,9.0,8.0,,17.5,17.5,20.0,12.5,20.0,12.5,8.0,10.0,10.0,6.0,8.0,2.0,-0.23,4.0,,5.0,9.0,0.0,0
1,female,25.0,23.0,European/Caucasian-American,European/Caucasian-American,1.0,1.0,17.02,21.28,17.02,21.28,14.89,8.51,9.0,5.0,6.0,7.0,6.0,5.0,13.21,18.87,18.87,16.98,16.98,15.09,7.0,10.0,10.0,7.0,9.0,,0.59,5.0,,8.0,6.0,0.0,0
1,female,25.0,26.0,European/Caucasian-American,Asian/PacificIslander/Asian-American,1.0,1.0,14.89,19.15,21.28,19.15,14.89,10.64,8.0,7.0,7.0,8.0,6.0,6.0,13.21,18.87,18.87,16.98,16.98,15.09,6.0,8.0,8.0,8.0,8.0,,-0.08,5.0,,8.0,6.0,1.0,0
